BeforeFilesDeps,AfterFilesDeps,ChangedFileDeps,BeforeCommitDeps,AfterCommitDeps,ChangedDeps,JavaFileNum,TotalChangedLines,FileAddNum,FileDeleteNum,FileChangedNum,CommitComplexity,LastCommitComplexity,changedComplexity,CommitTokenCount,LastCommitTokenCount,changedToken,CommitMethodNum,LastCommitMethodNum,ChangedMethodNum,A2A,Tag
43,42,1,5728,5726,2,2,33,1,0,1,69,69,0,1650,1591,59,33,33,0,90.995671,ArchChanged
132,132,0,2863,2863,0,1,0,0,0,0,311,311,0,7013,7018,5,95,95,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
42,42,0,2863,2863,0,1,15,0,0,0,68,69,1,1526,1617,91,33,33,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
424,444,20,43830,43995,165,15,423,0,0,0,876,828,48,27124,24982,2142,379,360,19,90.66455696,ArchChanged
49,49,0,5866,5866,0,2,109,0,0,0,249,242,7,8703,7848,855,88,84,4,100,NoArchChanged
148,150,2,5866,5870,4,2,78,0,0,0,336,325,11,9174,8629,545,113,106,7,100,NoArchChanged
136,136,0,2935,2935,0,1,0,0,0,0,315,315,0,7122,7120,2,96,96,0,100,NoArchChanged
0,0,0,2936,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
30,30,0,2935,2935,0,1,1,0,0,0,55,55,0,1383,1385,2,14,14,0,100,NoArchChanged
0,88,88,38155,38727,572,13,1250,12,0,12,74,0,74,4425,33,4392,55,0,55,98.91122278,NoArchChanged
106,125,19,17874,17964,90,6,195,1,0,1,412,399,13,16045,14939,1106,254,241,13,89.30369128,ArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
82,82,0,5988,5988,0,2,15,0,0,0,101,100,1,2683,2559,124,24,24,0,100,NoArchChanged
24,24,0,5988,5988,0,2,38,0,0,0,32,29,3,2598,2322,276,20,17,3,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
33,33,0,2994,2994,0,1,6,0,0,0,212,211,1,5002,4981,21,65,64,1,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
27,27,0,5988,5988,0,2,25,0,0,0,111,107,4,4351,4198,153,76,74,2,100,NoArchChanged
49,49,0,5988,5988,0,2,1,0,0,0,245,245,0,11372,11365,7,88,88,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
84,84,0,8982,8982,0,3,6,0,0,0,195,195,0,6775,6671,104,127,127,0,100,NoArchChanged
19,19,0,5988,5988,0,2,34,0,0,0,14,14,0,1868,1868,0,11,11,0,100,NoArchChanged
115,115,0,11976,11976,0,4,16,0,0,0,378,375,3,13181,13074,107,172,172,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
154,156,2,5988,5990,2,2,67,0,0,0,360,356,4,11663,11060,603,126,125,1,99.95751912,NoArchChanged
317,317,0,5990,5990,0,2,20,0,0,0,471,470,1,16782,16581,201,218,217,1,100,NoArchChanged
26,26,0,5990,5990,0,2,11,0,0,0,116,114,2,5205,5169,36,41,41,0,100,NoArchChanged
80,89,9,11980,12004,24,4,111,1,0,1,149,141,8,5495,4980,515,98,90,8,99.83029275,NoArchChanged
40,42,2,9003,9006,3,3,95,1,0,1,109,100,9,4663,4233,430,65,57,8,98.93162393,NoArchChanged
12,12,0,3002,3002,0,1,8,0,0,0,21,19,2,976,929,47,16,16,0,100,NoArchChanged
156,156,0,6004,6004,0,2,122,0,0,0,364,360,4,12871,11663,1208,127,126,1,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
94,94,0,3002,3002,0,1,7,0,0,0,68,68,0,1573,1526,47,33,33,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
94,94,0,3002,3002,0,1,2,0,0,0,69,68,1,1586,1573,13,33,33,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
20,20,0,3002,3002,0,1,9,0,0,0,14,13,1,447,429,18,11,10,1,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
35,38,3,9006,9012,6,3,24,1,0,1,353,350,3,10305,10096,209,286,285,1,99.91386736,NoArchChanged
0,0,0,3005,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
2,2,0,3004,3004,0,1,17,0,0,0,1,1,0,140,140,0,1,1,0,100,NoArchChanged
0,0,0,3005,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
150,151,1,5726,5728,2,2,11,0,0,0,321,320,1,8090,7937,153,104,103,1,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
19,34,15,8592,8637,45,3,343,2,0,2,151,88,63,5078,2757,2321,71,61,10,94.83585393,ArchChanged
34,19,15,8637,8592,45,3,343,0,2,2,88,151,63,2757,5078,2321,61,71,10,94.83585393,ArchChanged
509,526,17,42960,43185,225,15,448,2,0,2,739,675,64,22543,20204,2339,343,332,11,94.83585393,ArchChanged
0,0,0,2880,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
180,164,16,14395,14320,75,5,331,0,2,2,440,502,62,13696,15923,2227,185,193,8,94.83585393,ArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
45,45,0,2864,2864,0,1,13,0,0,0,13,10,3,638,550,88,5,4,1,100,NoArchChanged
0,0,0,2865,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
43,42,1,5728,5726,2,2,33,1,0,1,69,69,0,1650,1591,59,33,33,0,90.995671,ArchChanged
42,43,1,5726,5728,2,2,33,0,1,1,69,69,0,1591,1650,59,33,33,0,90.995671,ArchChanged
43,42,1,5728,5726,2,2,33,1,0,1,69,69,0,1650,1591,59,33,33,0,90.995671,ArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
132,132,0,2863,2863,0,1,0,0,0,0,311,311,0,7013,7018,5,95,95,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
42,42,0,2863,2863,0,1,15,0,0,0,68,69,1,1526,1617,91,33,33,0,100,NoArchChanged
42,42,0,2863,2863,0,1,15,0,0,0,69,68,1,1617,1526,91,33,33,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
42,42,0,2863,2863,0,1,15,0,0,0,68,69,1,1526,1617,91,33,33,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
298,298,0,5726,5726,0,2,22,0,0,0,456,453,3,10507,10322,185,200,197,3,100,NoArchChanged
145,145,0,5726,5726,0,2,2,0,0,0,352,352,0,10957,10934,23,124,124,0,100,NoArchChanged
19,24,5,5726,5734,8,2,89,1,0,1,99,88,11,3143,2757,386,64,61,3,100,NoArchChanged
20,35,15,8601,8646,45,3,334,2,0,2,152,92,60,5146,2872,2274,72,62,10,91.04606113,ArchChanged
0,0,0,2883,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
20,20,0,2882,2882,0,1,1,0,0,0,92,92,0,2872,2870,2,62,62,0,100,NoArchChanged
20,20,0,2882,2882,0,1,1,0,0,0,92,92,0,2872,2872,0,62,62,0,100,NoArchChanged
4,4,0,2882,2882,0,1,5,0,0,0,57,57,0,1576,1576,0,8,8,0,100,NoArchChanged
0,0,0,2883,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
11,11,0,2882,2882,0,1,2,0,0,0,3,3,0,727,700,27,2,2,0,100,NoArchChanged
4,4,0,2882,2882,0,1,0,0,0,0,57,57,0,1576,1576,0,8,8,0,100,NoArchChanged
15,0,15,5764,5734,30,2,331,0,2,2,0,60,60,0,2303,2303,0,10,10,91.04606113,ArchChanged
0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
64,69,5,5734,5740,6,2,37,1,0,1,220,218,2,6482,6245,237,51,50,1,91.01123596,ArchChanged
62,62,0,2870,2870,0,1,0,0,0,0,65,65,0,1769,1767,2,35,35,0,100,NoArchChanged
67,66,1,2870,2869,1,1,2,0,0,0,218,218,0,6255,6277,22,50,50,0,91.10535406,ArchChanged
39,41,2,5738,5740,2,2,153,0,0,0,222,204,18,6525,5658,867,76,66,10,99.82078853,NoArchChanged
0,0,0,2871,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2871,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
2,2,0,2870,2870,0,1,18,0,0,0,2,2,0,205,205,0,1,1,0,100,NoArchChanged
171,181,10,20090,20174,84,7,125,2,1,3,547,507,40,15973,14754,1219,161,162,1,90.79569892,ArchChanged
4,4,0,2882,2882,0,1,19,0,0,0,57,57,0,1576,1576,0,8,8,0,100,NoArchChanged
4,4,0,2882,2882,0,1,10,0,0,0,60,57,3,1643,1576,67,8,8,0,100,NoArchChanged
530,520,10,28820,28720,100,10,116,1,2,3,1074,1111,37,28121,29125,1004,410,407,3,90.79569892,ArchChanged
62,62,0,5744,5744,0,2,12,0,0,0,120,120,0,4052,4052,0,78,78,0,100,NoArchChanged
62,62,0,5744,5744,0,2,6,0,0,0,120,120,0,4010,4052,42,78,78,0,100,NoArchChanged
0,0,0,2873,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
5455,5455,0,913296,913296,0,318,0,0,0,0,9832,9832,0,381164,381164,0,4997,4997,0,100,NoArchChanged
0,0,0,2873,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
25,27,2,5744,5746,2,2,18,0,0,0,123,120,3,3768,3646,122,47,46,1,87.11683696,ArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
10,10,0,2873,2873,0,1,2,0,0,0,48,48,0,1134,1118,16,5,5,0,100,NoArchChanged
217,276,59,25857,26298,441,9,1543,3,0,3,578,328,250,17930,9332,8598,271,128,143,87.87268332,ArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
5593,5473,120,955494,936201,19293,327,1938,1,6,7,9888,10181,293,383303,393957,10654,5011,5174,163,87.89110118,ArchChanged
0,0,0,2864,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
298,298,0,5726,5726,0,2,22,0,0,0,456,453,3,10507,10322,185,200,197,3,100,NoArchChanged
145,145,0,5726,5726,0,2,2,0,0,0,352,352,0,10957,10934,23,124,124,0,100,NoArchChanged
19,24,5,5726,5734,8,2,89,1,0,1,99,88,11,3143,2757,386,64,61,3,100,NoArchChanged
0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2868,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
64,69,5,5734,5740,6,2,37,1,0,1,220,218,2,6482,6245,237,51,50,1,91.01123596,ArchChanged
62,62,0,2870,2870,0,1,0,0,0,0,65,65,0,1769,1767,2,35,35,0,100,NoArchChanged
67,66,1,2870,2869,1,1,2,0,0,0,218,218,0,6255,6277,22,50,50,0,91.10535406,ArchChanged
39,41,2,5738,5740,2,2,153,0,0,0,222,204,18,6525,5658,867,76,66,10,99.82078853,NoArchChanged
0,0,0,2871,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2871,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
2,2,0,2870,2870,0,1,18,0,0,0,2,2,0,205,205,0,1,1,0,100,NoArchChanged
346,349,3,8610,8616,6,3,38,0,0,0,567,561,6,13367,13085,282,248,246,2,100,NoArchChanged
62,62,0,5744,5744,0,2,12,0,0,0,120,120,0,4052,4052,0,78,78,0,100,NoArchChanged
62,62,0,5744,5744,0,2,6,0,0,0,120,120,0,4010,4052,42,78,78,0,100,NoArchChanged
0,0,0,2873,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
5455,5455,0,913296,913296,0,318,0,0,0,0,9832,9832,0,381164,381164,0,4997,4997,0,100,NoArchChanged
0,0,0,2873,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
25,27,2,5744,5746,2,2,18,0,0,0,123,120,3,3768,3646,122,47,46,1,87.11683696,ArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
10,10,0,2873,2873,0,1,2,0,0,0,48,48,0,1134,1118,16,5,5,0,100,NoArchChanged
217,276,59,25857,26298,441,9,1543,3,0,3,578,328,250,17930,9332,8598,271,128,143,87.87268332,ArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2923,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
424,444,20,43830,43995,165,15,423,0,0,0,876,828,48,27124,24982,2142,379,360,19,90.66455696,ArchChanged
444,424,20,43995,43830,165,15,423,0,0,0,828,876,48,24982,27124,2142,360,379,19,90.66455696,ArchChanged
424,444,20,43830,43995,165,15,423,0,0,0,876,828,48,27124,24982,2142,379,360,19,90.66455696,ArchChanged
29,29,0,2933,2933,0,1,1,0,0,0,55,55,0,1383,1385,2,14,14,0,100,NoArchChanged
5716,5583,133,970823,953942,16881,331,1889,3,5,8,10064,10328,264,388925,398755,9830,5076,5242,166,86.44351464,ArchChanged
5583,5716,133,953942,970823,16881,331,1889,5,3,8,10328,10064,264,398755,388925,9830,5242,5076,166,86.44351464,ArchChanged
49,49,0,5866,5866,0,2,109,0,0,0,249,242,7,8703,7848,855,88,84,4,100,NoArchChanged
29,29,0,2933,2933,0,1,1,0,0,0,55,55,0,1385,1383,2,14,14,0,100,NoArchChanged
29,117,88,41062,41678,616,14,1251,12,0,12,129,55,74,5808,1418,4390,69,14,55,98.91122278,NoArchChanged
106,125,19,17862,17952,90,6,195,1,0,1,412,399,13,16045,14939,1106,254,241,13,89.30369128,ArchChanged
0,0,0,2993,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
153,155,2,5984,5988,4,2,78,0,0,0,336,325,11,9174,8629,545,113,106,7,100,NoArchChanged
141,141,0,2994,2994,0,1,0,0,0,0,315,315,0,7122,7120,2,96,96,0,100,NoArchChanged
141,141,0,2994,2994,0,1,0,0,0,0,315,315,0,7120,7122,2,96,96,0,100,NoArchChanged
155,153,2,5988,5984,4,2,78,0,0,0,325,336,11,8629,9174,545,106,113,7,100,NoArchChanged
153,155,2,5984,5988,4,2,78,0,0,0,336,325,11,9174,8629,545,113,106,7,100,NoArchChanged
141,141,0,2994,2994,0,1,0,0,0,0,315,315,0,7122,7120,2,96,96,0,100,NoArchChanged
407,272,135,62874,61635,1239,21,1446,0,13,13,769,856,87,23477,28975,5498,351,419,68,88.33757422,ArchChanged
136,136,0,2935,2935,0,1,0,0,0,0,315,315,0,7122,7120,2,96,96,0,100,NoArchChanged
136,266,130,58700,59880,1180,20,1446,13,0,13,541,454,87,21853,16357,5496,323,255,68,88.33757422,ArchChanged
82,82,0,5988,5988,0,2,15,0,0,0,101,100,1,2683,2559,124,24,24,0,100,NoArchChanged
24,24,0,5988,5988,0,2,38,0,0,0,32,29,3,2598,2322,276,20,17,3,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
33,33,0,2994,2994,0,1,6,0,0,0,212,211,1,5002,4981,21,65,64,1,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
27,27,0,5988,5988,0,2,25,0,0,0,111,107,4,4351,4198,153,76,74,2,100,NoArchChanged
49,49,0,5988,5988,0,2,1,0,0,0,245,245,0,11372,11365,7,88,88,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
84,84,0,8982,8982,0,3,6,0,0,0,195,195,0,6775,6671,104,127,127,0,100,NoArchChanged
19,19,0,5988,5988,0,2,34,0,0,0,14,14,0,1868,1868,0,11,11,0,100,NoArchChanged
0,15,15,5988,6018,30,2,360,2,0,2,63,0,63,2370,0,2370,10,0,10,98.98175647,NoArchChanged
131,115,16,18054,17964,90,6,344,0,2,2,378,438,60,13181,15444,2263,172,182,10,98.98175647,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
154,156,2,5988,5990,2,2,67,0,0,0,360,356,4,11663,11060,603,126,125,1,99.95751912,NoArchChanged
317,317,0,5990,5990,0,2,20,0,0,0,471,470,1,16782,16581,201,218,217,1,100,NoArchChanged
26,26,0,5990,5990,0,2,11,0,0,0,116,114,2,5205,5169,36,41,41,0,100,NoArchChanged
80,89,9,11980,12004,24,4,111,1,0,1,149,141,8,5495,4980,515,98,90,8,99.83029275,NoArchChanged
40,42,2,9003,9006,3,3,95,1,0,1,109,100,9,4663,4233,430,65,57,8,98.93162393,NoArchChanged
12,12,0,3002,3002,0,1,8,0,0,0,21,19,2,976,929,47,16,16,0,100,NoArchChanged
156,156,0,6004,6004,0,2,122,0,0,0,364,360,4,12871,11663,1208,127,126,1,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
94,94,0,3002,3002,0,1,7,0,0,0,68,68,0,1573,1526,47,33,33,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
1120,946,174,117078,114465,2613,39,2028,0,15,15,2113,2242,129,77585,86960,9375,981,1074,93,87.4839812,ArchChanged
30,30,0,2935,2935,0,1,1,0,0,0,55,55,0,1383,1385,2,14,14,0,100,NoArchChanged
